source,target,link
1045,8642,True
1045,10684,True
1045,10701,True
1045,10718,True
1046,16351,True
1046,16353,True
1046,30539,True
1046,36539,True
1046,36811,True
1047,3902,True
1047,7517,True
1047,9201,True
1047,9260,True
1048,19592,True
1048,40156,True
1050,4550,True
1050,5660,True
1052,51812,True
1053,4653,True
1053,9491,True
1053,14705,True
1053,15446,True
1053,19663,True
1053,35107,True
1054,9491,True
1054,18464,True
1054,23677,True
1054,44264,True
1056,1062,True
1056,3211,True
1056,8257,True
1057,9021,True
1060,17456,True
1060,17875,True
1060,29059,True
1060,38286,True
1060,39134,True
1060,39940,True
1060,46671,True
1060,46825,True
1063,1065,True
1063,1068,True
1064,1623,True
1064,13132,True
1064,15941,True
1064,16269,True
1064,17570,True
1064,29858,True
1064,40265,True
1065,1067,True
1065,26227,True
1065,51195,True
1065,51196,True
1065,51197,True
1067,2762,True
1067,3441,True
1067,15199,True
1067,16218,True
1067,30171,True
1067,43203,True
1067,44230,True
1067,57347,True
1068,1630,True
1068,2851,True
1068,2861,True
1068,9519,True
1068,15748,True
1068,17577,True
1068,25106,True
1068,31995,True
1068,42173,True
1079,5212,True
1079,6425,True
1080,1541,True
1080,5753,True
1080,5763,True
1080,5769,True
1082,4857,True
1082,5026,True
1082,5377,True
1082,5548,True
1082,8368,True
1082,8477,True
1082,8479,True
1082,8487,True
1083,17618,True
1083,17622,True
1084,4074,True
1084,5769,True
1084,11642,True
1084,11893,True
1084,12308,True
1085,1484,True
1085,1612,True
1085,5387,True
1085,5855,True
1085,6238,True
1085,8479,True
1085,8492,True
1085,15929,True
1085,17545,True
1085,45397,True
1087,2957,True
1087,5761,True
1087,11929,True
1087,15978,True
1087,18983,True
1087,21303,True
1087,23907,True
1088,1108,True
1088,2131,True
1088,4858,True
1088,5981,True
1088,7149,True
1088,7344,True
1088,8492,True
1090,4631,True
1091,1102,True
1093,1603,True
1094,1102,True
1094,1654,True
1094,4858,True
1094,5761,True
1094,5858,True
1094,9403,True
1094,12359,True
1094,14458,True
1094,17839,True
1095,8993,True
1097,1252,True
1097,1567,True
1097,5753,True
1097,5968,True
1097,6397,True
1097,7782,True
1097,12325,True
1097,12345,True
1097,20014,True
1097,20093,True
1097,23412,True
1097,23479,True
1097,24946,True
1097,26037,True
1097,26430,True
1097,34517,True
1097,47177,True
1097,58476,True
1099,8813,True
1099,21473,True
1099,29128,True
1100,18285,True
1100,20999,True
1102,1105,True
1102,17288,True
1102,17901,True
1102,26203,True
1102,28944,True
1103,7619,True
1103,9517,True
1103,10714,True
1103,11787,True
1103,11821,True
1103,16800,True
1103,19175,True
1103,24974,True
1105,1108,True
1105,1654,True
1105,2763,True
1105,5957,True
1105,8476,True
1105,8485,True
1105,9341,True
1105,16266,True
1105,23905,True
1105,23912,True
1105,39773,True
1105,56625,True
1106,8410,True
1106,11538,True
1106,37780,True
1107,1580,True
1107,2555,True
1107,5387,True
1107,5937,True
1107,5963,True
1107,5967,True
1107,6763,True
1107,10323,True
1107,12348,True
1107,12353,True
1107,14713,True
1107,19231,True
1108,4858,True
1108,6015,True
1108,7361,True
1108,8492,True
1108,10548,True
1108,14452,True
1108,18983,True
1108,26851,True
1109,1113,True
1109,4858,True
1109,5968,True
1109,9403,True
1109,9413,True
1109,22070,True
1111,4858,True
1111,9403,True
1111,11048,True
1111,11462,True
1111,18983,True
1111,48744,True
1112,1288,True
1112,6989,True
1112,7582,True
1112,38072,True
1112,50424,True
1113,1595,True
1113,3236,True
1113,4856,True
1113,5550,True
1113,5871,True
1113,5957,True
1113,10548,True
1113,14458,True
1113,21129,True
1115,8492,True
1121,2380,True
1123,1772,True
1123,3034,True
1123,4260,True
1123,7662,True
1123,10753,True
1123,13632,True
1123,19401,True
1125,2499,True
1131,29306,True
1133,9083,True
1134,9100,True
1135,1175,True
1135,15067,True
1136,2291,True
1136,4679,True
1136,5245,True
1136,7156,True
1136,10673,True
1136,11347,True
1136,15039,True
1136,18715,True
1137,1539,True
1137,12095,True
1139,7345,True
1139,17196,True
1139,17198,True
1139,41194,True
1140,2065,True
1140,4197,True
1141,1854,True
1141,3260,True
1141,11196,True
1141,13574,True
1141,17713,True
1141,19232,True
1141,19256,True
1141,21342,True
1141,29984,True
1141,40102,True
1141,42186,True
1141,44441,True
1141,53876,True
1142,1143,True
1142,8990,True
1142,28181,True
1143,1916,True
1143,1935,True
1143,2314,True
1143,2345,True
1143,2555,True
1143,2560,True
1143,3579,True
1143,3595,True
1143,3629,True
1143,3649,True
1143,3678,True
1143,3679,True
1143,3697,True
1143,3910,True
1143,4374,True
1143,4954,True
1143,5157,True
1143,5175,True
1143,5473,True
1143,7111,True
1143,7641,True
1143,7910,True
1143,8121,True
1143,8426,True
1143,8677,True
1143,8709,True
1143,9089,True
1143,9092,True
1143,9098,True
1143,9517,True
1143,10089,True
1143,10899,True
1143,11273,True
1143,13468,True
1143,13499,True
1143,15225,True
1143,15247,True
1143,15417,True
1143,15420,True
1143,16278,True
1143,16543,True
1143,16579,True
1143,16867,True
1143,16943,True
1143,17077,True
1143,17316,True
1143,18548,True
1143,18637,True
1143,18836,True
1143,19471,True
1143,19504,True
1143,19512,True
1143,19555,True
1143,19592,True
1143,19707,True
1143,20480,True
1143,20764,True
1143,20834,True
1143,22318,True
1143,22324,True
1143,23146,True
1143,23379,True
1143,23668,True
1143,24372,True
1143,24396,True
1143,24923,True
1143,24974,True
1143,25234,True
1143,25277,True
1143,25743,True
1143,26093,True
1143,27681,True
1143,28271,True
1143,28322,True
1143,29156,True
1143,29174,True
1143,29570,True
1143,29932,True
1143,30405,True
1143,31047,True
1143,32264,True
1143,32337,True
1143,33730,True
1143,34277,True
1143,34783,True
1143,35032,True
1143,36154,True
1143,37232,True
1143,37758,True
1143,39173,True
1143,40412,True
1143,42368,True
1143,44829,True
1144,7394,True
1144,9481,True
1144,10589,True
1146,1160,True
1146,1163,True
1146,1165,True
1148,1800,True
1149,1693,True
1149,2218,True
1149,2619,True
1151,6287,True
1151,6972,True
1151,6975,True
1152,1729,True
1152,6088,True
1153,2818,True
1155,1729,True
1155,5587,True
1155,53210,True
1161,1870,True
1161,2005,True
1161,2877,True
1162,9955,True
1164,6135,True
1164,26694,True
1165,1244,True
1165,1870,True
1165,4032,True
1166,1845,True
1166,1870,True
1173,3081,True
1173,3087,True
1175,1724,True
1175,1729,True
1175,1863,True
1175,7882,True
1175,8823,True
1175,8824,True
1181,2630,True
1181,6211,True
1181,7312,True
1181,9376,True
1181,11714,True
1181,13296,True
1181,16980,True
1181,20071,True
1181,21164,True
1181,23696,True
1181,25446,True
1181,26375,True
1181,26380,True
1181,26388,True
1182,2442,True
1182,29451,True
1182,29698,True
1184,29982,True
1184,31471,True
1184,36456,True
1184,36472,True
1186,5687,True
1186,28081,True
1188,1275,True
1188,2080,True
1188,2412,True
1188,2890,True
1191,1209,True
1191,8194,True
1192,1234,True
1194,2638,True
1194,7024,True
1195,2308,True
1196,28092,True
1197,4679,True
1197,4714,True
1197,17452,True
1201,1209,True
1201,1989,True
1201,1998,True
1201,3753,True
1201,6120,True
1205,3359,True
1205,7585,True
1206,1807,True
1206,4540,True
1206,5412,True
1206,17387,True
1206,17594,True
1206,17600,True
1206,17601,True
1206,17613,True
1208,3945,True
1208,16574,True
1209,1995,True
1209,2072,True
1209,2083,True
1209,15735,True
1210,1964,True
1210,2576,True
1210,16468,True
1210,28092,True
1213,4941,True
1213,12129,True
1214,19130,True
1214,19589,True
1215,2414,True
1215,2426,True
1217,16299,True
1217,31408,True
1221,1926,True
1225,1919,True
1225,7156,True
1225,7229,True
1225,7438,True
1225,12894,True
1225,13794,True
1225,13895,True
1225,17390,True
1225,23237,True
1227,10292,True
1227,13128,True
1227,13129,True
1230,12421,True
1233,21484,True
1233,22323,True
1233,26551,True
1233,26799,True
1233,28909,True
1233,31999,True
1233,34465,True
1233,34640,True
1233,41776,True
1234,2411,True
1234,2448,True
1234,2455,True
1241,15760,True
1241,17660,True
1242,12898,True
1242,16739,True
1242,16815,True
1243,5859,True
1243,12610,True
1243,13805,True
1243,16811,True
1243,26193,True
1243,30857,True
1244,12674,True
1244,21236,True
1244,25162,True
1244,26610,True
1246,7556,True
1246,8115,True
1246,21809,True
1246,27209,True
1250,1256,True
1250,2509,True
1252,2366,True
1252,2399,True
1252,4852,True
1252,10274,True
1252,19092,True
1252,23629,True
1252,23706,True
1252,24397,True
1252,24400,True
1254,6869,True
1254,35766,True
1256,18584,True
1257,3315,True
1257,3325,True
1257,3531,True
1257,5769,True
1257,7720,True
1257,9333,True
1257,13449,True
1257,18757,True
1257,19092,True
1257,19456,True
1260,4126,True
1260,4128,True
1262,2932,True
1262,4152,True
1262,24877,True
1264,2031,True
1264,19181,True
1265,7975,True
1265,8378,True
1265,10390,True
1266,15992,True
1267,1805,True
1267,8447,True
1267,11011,True
1267,11514,True
1267,17536,True
1267,18751,True
1268,10834,True
1268,14789,True
1268,37463,True
1268,39393,True
1268,39722,True
1268,40808,True
1274,2138,True
1274,15433,True
1275,2138,True
1275,13102,True
1276,3694,True
1276,16519,True
1276,40762,True
1282,38809,True
1283,17196,True
1284,1286,True
1284,1292,True
1284,1308,True
1284,1338,True
1284,1341,True
1284,1343,True
1286,1292,True
1286,1306,True
1286,1313,True
1286,1992,True
1286,1996,True
1286,6671,True
1286,8324,True
1286,8326,True
1286,8332,True
1286,8334,True
1288,2138,True
1288,5026,True
1288,5937,True
1288,5945,True
1288,12308,True
1288,12344,True
1288,12347,True
1288,12348,True
1288,12353,True
1292,1310,True
1292,1322,True
1300,1457,True
1300,2172,True
1300,8256,True
1300,9512,True
1300,13722,True
1300,14768,True
1300,17822,True
1300,29410,True
1300,30029,True
1304,1729,True
1304,4171,True
1306,1324,True
1306,1341,True
1306,8326,True
1306,10443,True
1306,16931,True
1306,18524,True
1307,2426,True
1307,11174,True
1307,11436,True
1307,22057,True
1308,1721,True
1308,6100,True
1308,6899,True
1308,7441,True
1308,7669,True
1308,7993,True
1308,8924,True
1308,9511,True
1308,12492,True
1308,26245,True
1310,2426,True
1310,4788,True
1310,6874,True
1310,9112,True
1310,10461,True
1311,2426,True
1311,2531,True
1311,3970,True
1311,6671,True
1311,10455,True
1311,14296,True
1311,21853,True
1311,22230,True
1311,31582,True
1311,45432,True
1311,45725,True
1312,1324,True
1312,1492,True
1312,2418,True
1312,2555,True
1312,2872,True
1312,4896,True
1312,6041,True
1312,7496,True
1312,8330,True
1312,38720,True
1312,53302,True
1313,1319,True
1313,6287,True
1313,10397,True
1313,19977,True
1313,30543,True
1313,49045,True
1314,15961,True
1314,33410,True
1315,8285,True
1316,6088,True
1316,8338,True
1316,10461,True
1316,13135,True
1317,2617,True
1319,1996,True
1319,5918,True
1319,7496,True
1319,8042,True
1319,21302,True
1321,10452,True
1321,10980,True
1321,16221,True
1321,17623,True
1321,29873,True
1321,29988,True
1321,31582,True
1322,8331,True
1322,10460,True
1322,11174,True
1322,11690,True
1322,21394,True
1322,24158,True
1322,47738,True
1324,6671,True
1324,10704,True
1324,26225,True
1325,1343,True
1325,26589,True
1326,2418,True
1326,6041,True
1326,8326,True
1326,16808,True
1326,16931,True
1326,17858,True
1326,24095,True
1326,31583,True
1326,36186,True
1327,3063,True
1327,3081,True
1329,1331,True
1329,10397,True
1329,22026,True
1329,22917,True
1330,2404,True
1330,4981,True
1330,10397,True
1330,21394,True
1330,23272,True
1330,36186,True
1331,1341,True
1331,2414,True
1331,2426,True
1331,8060,True
1331,8334,True
1331,9101,True
1331,11661,True
1331,18524,True
1331,25048,True
1335,1341,True
1335,6671,True
1335,16931,True
1335,21122,True
1335,26752,True
1336,22966,True
1337,1466,True
1337,1853,True
1337,2169,True
1337,2491,True
1337,3035,True
1337,3753,True
1337,3904,True
1337,4561,True
1337,4706,True
1337,4876,True
1337,5789,True
1337,5929,True
1337,6400,True
1337,6528,True
1337,6973,True
1337,6974,True
1337,7286,True
1337,7438,True
1337,7497,True
1337,8824,True
1337,9030,True
1337,11365,True
1337,12702,True
1337,15152,True
1337,17359,True
1337,18397,True
1337,19259,True
1337,19281,True
1337,21069,True
1337,24682,True
1337,24713,True
1337,38579,True
1337,38689,True
1337,46091,True
1337,46931,True
1337,46996,True
1338,8043,True
1338,19225,True
1338,28141,True
1338,34534,True
1338,46325,True
1339,6235,True
1340,3087,True
1340,3095,True
1340,12499,True
1340,14158,True
1340,41409,True
1341,3021,True
1341,15637,True
1341,17223,True
1341,18807,True
1341,46902,True
1342,2418,True
1342,3534,True
1342,6321,True
1342,8331,True
1342,10300,True
1342,14335,True
1342,17675,True
1342,18552,True
1342,18623,True
1342,18894,True
1342,21568,True
1342,24394,True
1342,30417,True
1342,30418,True
1342,31491,True
1342,40156,True
1343,8043,True
1343,19256,True
1343,21247,True
1343,24964,True
1343,25194,True
1343,37374,True
1343,38929,True
1343,39344,True
1343,43306,True
1344,2700,True
1344,4847,True
1344,7716,True
1344,12486,True
1344,18002,True
1344,18552,True
1344,19850,True
1348,15152,True
1349,2116,True
1349,2617,True
1361,9017,True
1361,12953,True
1361,14515,True
1361,17613,True
1361,18075,True
1361,22462,True
1361,37478,True
1362,8305,True
1362,12936,True
1363,7022,True
1363,19103,True
1363,22713,True
1364,1506,True
1366,19021,True
1366,26767,True
1367,1902,True
1367,2307,True
1367,12173,True
1367,14275,True
1367,24599,True
1367,53725,True
1368,7224,True
1368,24599,True
1369,17131,True
1369,31432,True
1372,6172,True
1372,9575,True
1372,12898,True
1372,13895,True
1372,16726,True
1372,24750,True
1372,27043,True
1372,27332,True
1372,28838,True
1372,41008,True
1372,53725,True
